danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,artist_name,lyrics,emotions_top3,metric_depression,metric_anxiety,metric_ocd,metric_insomnia
0.751,0.831,6,-5.743,1,0.178,0.265,7.97e-05,0.201,0.707,90.834,audio_features,3ltqIDgVV4QSNDQPQ4y5kr,spotify:track:3ltqIDgVV4QSNDQPQ4y5kr,https://api.spotify.com/v1/tracks/3ltqIDgVV4QSNDQPQ4y5kr,https://api.spotify.com/v1/audio-analysis/3ltqIDgVV4QSNDQPQ4y5kr,265227,4,Hip hop,Ugly,Bubba Sparxxx,"Uhh uh-oh, uh-oh
Tch, tchka, tchka, tchka, tchka
Uh
Uh-oh, uh-oh
Tchka, tchka uh
Uh-oh, uh-oh
Say what, say what?
Freaky freaky uh
Tchka, tchka, tchka, tchka
Bubba
Shit I ain't choose to rhyme
Rhymin' chose me
So I hit the track runnin'
Lik",energetic / rebellious / confident,0,0,0,0
0.889,0.966,2,-4.702,0,0.113,0.165,2.28e-06,0.649,0.811,114.61,audio_features,60nAGisfgCfnggF6PxKMej,spotify:track:60nAGisfgCfnggF6PxKMej,https://api.spotify.com/v1/tracks/60nAGisfgCfnggF6PxKMej,https://api.spotify.com/v1/audio-analysis/60nAGisfgCfnggF6PxKMej,229312,4,Hip hop,Me Myself and I,De La Soul,"Paroles de la chanson Me Myself And I par De La Soul




DOVE:
Mirror, mirror on the wall
Tell me, mirror, what is wrong?
Can it be my De La clothes
Or is it just my De La song?
What I do ain't make-beleive
People say I sit and try
But whan it comes to being De La
It's just me myself and I

It's just me myself and I
It's just me myself and I

It's just me myself and I

POS:
Now you tease my Plug One style
And my Plug One spectacles
You say Plug One and Two are hippies
No, we're not, that's pure Plug bull
Always pushing that we've formed an image
There's no need to lie
When it comes to being Plug One
It's just me myself and I

It's just me myself and I
It's just me myself and I
It's just me myself and I

DOVE:
Proud, I'm proud of what I am

Poems I speak are Plug Two type
Please oh please let Plug Two be
Himself, not what you read or write
Right is wrong when hype is written
On the Soul, De La that is,
Style is surely our own thing
Not the false disguise of showbiz
De La Soul is from the soul
And this fact I can't deny
Strictly from the Dan called Stuckie
And from me myself and I

It's just me myself and I
It's just me myself and I
It's just me myself and I

POS:
Glory, glory hallelu

Glory for Plugs One and Two
But that glory's been denied
By kizids and dookie eyes
People think they dis my person
By stating I'm darkly pack
I know this so I point at Q-Tip
And he states, 'Black is Black'
Mirror mirror on the wall,
Shovel chestnuts in my path
Please keep on up with the nuts
So I don't get in aftermath
But if I do I'll calmly punch them
In the fourth day of July
'Cause they tried to mess with
Third degree, that's me myself and I

It's just me myself and I
It's just me myself and I

It's just me myself and I
It's just me myself and I","proud, frustrated, defiant",0,0,0,0
0.604,0.893,6,-3.396,1,0.201,0.117,0.0,0.178,0.54,190.205,audio_features,4L9bnjCjlBgRbwXcbRYBD7,spotify:track:4L9bnjCjlBgRbwXcbRYBD7,https://api.spotify.com/v1/tracks/4L9bnjCjlBgRbwXcbRYBD7,https://api.spotify.com/v1/audio-analysis/4L9bnjCjlBgRbwXcbRYBD7,232613,4,Hip hop,X Gon' Give It to Ya - Re-Recorded,DMX,"[Intro]
Arf-arf
Yeah, uh, yeah (Grr), yeah, uh (Grr)
Yeah, don't get it twisted
This rap shit is mine, motherfucker
It's not a fuckin' game
Fuck what you heard (Grr)
It's what you hearin' (It's what you hearin')
It's what you hearin' (Listen)
It's what you hearin' (Listen)
It's what you hearin' (Listen)

[Verse 1]
X gon' give it to ya (What?)
Fuck waitin' for you to get it on your own, X gon' deliver to ya (Uh)
Knock-knock, open up the door, it's real
With the non-stop pop-pop from stainless steel
Go hard, gettin' busy with it (Ooh)
But I got such a good heart that I'll make a motherfucker wonder if he did it (Yeah)
Damn right, and I'll do it again (Yeah)
'Cause I am light so I gots to win (Uh, uh, uh)
Break bread with the enemy (What?)
No matter how many cats I break bread with, I'll break who you sendin' me (Yeah)
You motherfuckers never wanted nothin' but your life saved (Uh)
Bitch, and that's on a light day (Give up)
I'm gettin' down (Down) like a nigga said ""Freeze"" (Uh)
But won't be the one endin' up on his knees
Bitch please, (Come on) if the only thing you cats did
Was came out to play, stay out my way, motherfucker

[Chorus]
First, we gonna rock, then we gonna roll
Then we let it pop, go, let it go (What)
X gon' give it to ya (Uh), he gon' give it to ya
X gon' give it to ya (Uh), he gon' give it to ya
First, we gonna rock, then we gonna roll
Then we let it pop, go, let it go
X gon' give it to ya (Uh), he gon' give it to ya
X gon' give it to ya (Uh), he gon' give it to ya

[Verse 2]
They ain't never gave nothin' to me (Yeah)
But every time I turn around cats got they hands out wantin' somethin' from me (Uh-huh)
I ain't got it, so you can't get it (Yeah)
Let's leave it at that 'cause I ain't with it (Yeah)
Hit it with full strength (What?)
I'm a jail nigga, so I face the world like it's Earl in the bullpen
You against me, me against you (Uh, uh, uh, uh)
Whatever, whenever, nigga, fuck you gon' do?
I'm a wolf in sheep's clothin' (What?)
Only nigga that you know who can chill, come back and get the streets open
I've been doin' this for nineteen years (What?)
Niggas wanna fight me? Fight these tears (What?)
I put in work and it's all for the kids (Uh)
But these cats done forgot what work is (Uh-huh)
They don't know who we be, lookin'
But they don't know who they see, nigga

[Chorus]
First, we gonna rock, then we gonna roll
Then we let it pop, go, let it go (What)
X gon' give it to ya (Uh), he gon' give it to ya
X gon' give it to ya (Uh), he gon' give it to ya (Come on)
First, we gonna rock, then we gonna roll
Then we let it pop, go, let it go (Come on)
X gon' give it to ya (Uh), he gon' give it to ya
X gon' give it to ya (Uh), he gon' give it to ya

[Verse 3]
Ayo, where my niggas at?
I know I got 'em down in the streets, give 'em love and they give it back (Ooh)
Talk too much for too long (What?)
Don't give up, you're too strong (What?)
Love to the wild, wild hunnids (Yeah)
Shout out to niggas that done it (Come on)
And it ain't even about the dough (Uh, uh, uh)
It's about gettin' down for what you stand for, yo, for real

[Chorus]
First, we gonna rock, then we gonna roll
Then we let it pop, go, let it go (Come on)
X gon' give it to ya (Uh), he gon' give it to ya
X gon' give it to ya (Uh), he gon' give it to ya (Come on)
First, we gonna rock, then we gonna roll
Then we let it pop, go, let it go (Come on)
X gon' give it to ya (Uh), he gon' give it to ya
X gon' give it to ya (Uh), he gon' give it to ya (Come on)
First, we gonna rock, then we gonna roll
Then we let it pop, go, let it go (Come on)
X gon' give it to ya (Uh), he gon' give it to ya
X gon' give it to ya (Uh), he gon' give it to ya (Come on)

[Outro]
Come on
Uh, uh, come on","aggressive, confident, defiant",0,0,0,0
0.624,0.766,9,-6.31,1,0.396,0.00494,0.0,0.107,0.714,91.727,audio_features,3m6TozlibiEeicCbBLWv6g,spotify:track:3m6TozlibiEeicCbBLWv6g,https://api.spotify.com/v1/tracks/3m6TozlibiEeicCbBLWv6g,https://api.spotify.com/v1/audio-analysis/3m6TozlibiEeicCbBLWv6g,262640,4,Hip hop,Lighters Up - Nationwide Version,Lil' Kim,"I come from Bed-Stuy
Where niggaz either do or they gone die
Gotta keep the Ratchett close by
Someone murdered
Nobody seen, nobody heard it
Just another funeral service
Niggaz will get at you
Come through shinin', they yap you
In broad daylight kidnap you
Best get clap through
Police stay on us like tattoos
Niggaz only grind 'cuz we have to
Money is power
Sling crack, weed and powder
Fiends come through every hour
It's all about that dollar
And we no deal with cowards
Weak lamb get devoured
By the lion in the concrete jungle
The strong stand and rumble
The weak fold and crumble
It's the land of trouble
Brooklyn home of the greatest rappers
BIG comes first then the queen comes after
Now put your lighters up, Bed-Stuy
Put your lighters up, New York
Put your lighters up, D.C.
Keep putting your lighters up, Philadelphia
Put your lighters up, Detroit
Put your lighters up, Chi-town
Keep putting them lighters up
No matter where you from, put your lighters up
Now, let me give you a walk through
Show you what to do and you don't do
Where its not safe to go to
Them boys approach you
Better say quick who you close to
Don't come through if niggaz don't know you
'Cuz people is talking
The streets is watching
The G's is lurking
Stash the nine in the garbage
The life of a hustla
The life of a gambler
Dice game, kill more niggaz than cancer
You know who you fuck with
Brooklyn don't run, we run shit
Roll up and just bumrush shit
We don't play that
Out in Bk, not at all
For a pound leave your face on the wall
R.I.P in memory of
Never show thy enemies love
We get it on where we live
You better have a pass when you cross that bridge
Welcome to Brooklyn
Put your lighters up, LA
Put your lighters up, VA
Put your lighters up, Texas
Keep putting your lighters up, New Orleans
Put your lighters up, St. Louis
Put your lighters up, A-T-L
Keep putting them lighters up
No matter where you from, put your lighters up
Damn homie, I'm so tore
And I don't think I'm ever gone smoke no more
And I don't think I'm ever gone drink no more
But fuck it, bartender, you can give me one more
We in the club like
(Damn homie, I'm so tore)
Lighting the dutch like
(And I don't think I'm ever gone smoke no more)
Passing the bub like
(And I don't think I'm ever gone drink no more)
Back at the bar like
(Fuck it, bartender, you can give me one more)
See, BIG done told you
I'm the hottest bitch on the planet
Biggest sex symbol, since Janet
There's a Nolte bandit
Laying in the cut like a bandage
Come through Fulton St. in the vanquish
Doing them damage
And if you don't understand it
Then let me give it to you in Spanish
Soy la senorita mas Linda del
Barrios y lo es abo tu eres despacio
Still over in Brazil, sipping Mescotto
You must of forgot though
So I'mma take you back to the block yo
Put you on to how we rock yo
Some are boosting
12-year olds prostituting
Hit-men hired for execution, there's no solution
Niggaz, still piss in the hallways
Fiends get high on em' all day
The youth them bang at the cops off the roof
If you don't know my town is the truth
Welcome to Brooklyn
Now put your lighters up, New Jersey
Put your lighters up, Boston
Put your lighters up, B-More
Keep putting your lighters up, Miami
Put your lighters up, Puerto Rico
Put your lighters up, Kingston, Jamaica
Keep putting them lighters up
No matter where you from, put your lighters up
Damn homie, I'm so tore
And I don't think I'm ever gone smoke no more
And I don't think I'm ever gone drink no more
But fuck it, bartender, you can give me one more
We in the club like
(Damn homie, I'm so tore)
Lighting the dutch like
(And I don't think I'm ever gone smoke no more)
Passing the bub like
(And I don't think I'm ever gone smoke no more)
Back at the bar like
(Fuck it, bartender, you can give me one more)","intense, gritty, defiant",0,1,0,0
0.695,0.507,7,-11.55,1,0.265,0.273,0.154,0.815,0.834,87.962,audio_features,0jm8UJ1C4twgOLOMcc2PbB,spotify:track:0jm8UJ1C4twgOLOMcc2PbB,https://api.spotify.com/v1/tracks/0jm8UJ1C4twgOLOMcc2PbB,https://api.spotify.com/v1/audio-analysis/0jm8UJ1C4twgOLOMcc2PbB,201760,4,Hip hop,Timbo Indian Flute,Timbaland,"Oh!
Ah!

Oh!
Oh!

Come here shorty, I like you
Come here shorty, I like you

What?
What?

You like me, too?
You like me, too?

I don't understand what you're sayin', but let me talk to you
I don't understand what you're sayin', but let me talk to you
I got my eyes on you (my king)
I got my eyes on you (???? ????)

Baby, let me tell you that you are the truth (Tu hai mera ranjha)
Baby, let me tell you that you are the truth (?? ?? ???? ?????)

I love your Indian flute (my king)
I love your Indian flute (???? ????)

Ooh, ah-da-doo, da-da-doo, da-doo
Ooh, ah-da-doo, da-da-doo, da-doo

Sing it to me (We had a meeting with you)
Sing it to me (????? ????? ???? ??)

Sing it to me, ah, oh (then we fell in love)
Sing it to me, ah, oh (?? ??? ????? ????? ???)

Sing it to me, ah (What if I dance a little?)
Sing it to me, ah (???? ?? ??? ??? ?? ?????)

But I can't understand a word you're sayin, uh
But I can't understand a word you're sayin, uh
It is very difficult to escape now
???? ??????? ?? ?? ????

Baby, I've been eyein' you way since afar
Baby, I been eyein' you way from afar

I saw everything in your eyes
???? ??????? ??? ????? ????

Thanks for the props, but to me, you the star
Thanks for the props, but to me, you the star

I don't know why I should tell you, come
?? ???? ????? ??? ????? ?????, ???

Let's get it on tonight, why wait for tomorrow?
Let's get it on tonight, why wait for tomorrow?

Come on, can you show me how bad you are?
Come on, can you show me how bad you are?

Come, darling, I have loved, oh!
???, ??????, ????? ????? ????, oh!
I got my eyes on you (my king)
I got my eyes on you (???? ????)

Baby, let me tell you that you are the truth (Tu hai mera ranjha)
Baby, let me tell you that you are the truth (?? ?? ???? ?????)

I love your Indian flute (my king)
I love your Indian flute (???? ????)

Ooh, ah-da-doo, da-da-doo, da-doo
Ooh, ah-da-doo, da-da-doo, da-doo

Sing it to me (We had a meeting with you)
Sing it to me (????? ????? ???? ??)

Sing it to me, ah, oh (then we fell in love)
Sing it to me, ah, oh (?? ??? ????? ????? ???)

Sing it to me, ah (What if I dance a little?)
Sing it to me, ah (???? ?? ??? ??? ?? ?????)

But I can't understand a word you're sayin, uh
But I can't understand a word you're sayin, uh
Now tell me what should I do?
??? ?? ????? ??? ???? ?????

Baby, you sure if you wanna sleep next to 'Oo?
Baby, you sure if you wanna sleep next to 'Oo?

When it's three, all that's on the TV is kung fu
When it's three, all that's on the TV is kung fu

Fuck around and a nigga end up on top of you
Fuck around and a nigga end up on top of you

Heart says, ""You are life""
??? ???? ??, ""??????? ?? ??""

You weren't the first, best believe, for sho', there's been a few
You weren't the first, best believe, for sho', there's been a few

Come on, bang the music 'cause I'm feelin' you
Come on, bang the music 'cause I'm feelin' you

Come, sweetie, I love you, oh!
???, ??????, ????? ???? ???, oh!
I got my eyes on you (my king)
I got my eyes on you (???? ????)

Baby, let me tell you that you are the truth (Tu hai mera ranjha)
Baby, let me tell you that you are the truth (?? ?? ???? ?????)

I love your Indian flute (my king)
I love your Indian flute (???? ????)

Ooh, ah-da-doo, da-da-doo, da-doo
Ooh, ah-da-doo, da-da-doo, da-doo

Sing it to me (we had a meeting with you)
Sing it to me (????? ????? ???? ??)

Sing it to me, ah, oh (then we fell in love)
Sing it to me, ah, oh (?? ??? ????? ????? ???)

Sing it to me, ah (What if I dance a little?)
Sing it to me, ah (???? ?? ??? ??? ?? ?????)

But I can't understand a word you're sayin, uh
But I can't understand a word you're sayin, uh
let me run into your arms right now
???? ?????? ??? ??? ??? ???

Go slow and I'll direct your every move
Go slow and I'Il direct your every move

Like a young Benny Boom after beatin' up your womb
Like a young Benny Boom after beatin' up your womb

No need to put on perfume, baby girl, you leavin' soon
No need to put on perfume, baby girl, you leavin' soon

come to me sometime
??? ???? ??? ?? ??? ?? ???

Nobody gotta know your thong was maroon
Nobody gotta know your thong was maroon (???? ??? ??)

Do you know?
You know?

After creepin' out my room (you're mine)
After creepin' out my room (?? ?? ????)
Just so your man don't assume
Just so your man don't assume

Sing it to him (That's when we met)
Sing it to him (?? ?? ?? ????? ???? ???)

Sing it to him (we both crazy since then)
Sing it to him (?? ?? ?? ??-????? ??????)

Sing it to him (Only then can we get lost in the fun)
Sing it to him (??? ?? ?? ????? ??? ?? ??)

What if I dance a little?
???? ??? ??? ?? ???? ????
I got my eyes on you (my king)
I got my eyes on you (???? ????)

Baby, let me tell you that you are the truth (Tu hai mera ranjha)
Baby, let me tell you that you are the truth (?? ?? ???? ?????)

I love your Indian flute (my king)
I love your Indian flute (???? ????)

Ooh, ah-da-doo, da-da-doo, da-doo
Ooh, ah-da-doo, da-da-doo, da-doo

Sing it to me (We had a meeting with you)
Sing it to me (????? ????? ???? ??)

Sing it to me, ah, oh (then we fell in love)
Sing it to me, ah, oh (?? ??? ????? ????? ???)

Sing it to me, ah (What if I dance a little?)
Sing it to me, ah (???? ?? ??? ??? ?? ?????)

But I can't understand a word you're sayin, uh
But I can't understand a word you're sayin, uh","flirty, playful, romantic",0,0,0,0
0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,audio_features,4fzsfWzRhPawzqhX8Qt9F3,spotify:track:4fzsfWzRhPawzqhX8Qt9F3,https://api.spotify.com/v1/tracks/4fzsfWzRhPawzqhX8Qt9F3,https://api.spotify.com/v1/audio-analysis/4fzsfWzRhPawzqhX8Qt9F3,311867,4,Hip hop,Stronger,Kanye West,"Paroles de la chanson Stronger par Kanye West
(Work it, make it, do it, 
Makes us harder, better, faster, STRONGER!) [played throughout]

(Work it harder make it better, 
do it faster makes us stronger,
more than ever, never over,
Our work here is never over) [played throughout]

N-now th-th-that that don't kill me
Can only make me stronger
I need you to hurry up now
Cause I can't wait much longer
I know I got to be right now
Cause I can't get much wronger
Man I been waitin' all night now

That's how long I've been on ya

I need ya right now
I need ya right now

Let's get lost tonight
You can be my black Kate Moss tonight
Play secretary im the boss tonight.
And you don't give a f**k what they all say, right?
Awesome, the Christian in Christian Dior
Damn they don't make 'em like this anymore
I ask, cause I'm not sure
Do anybody make real shit anymore?
Bow in the presence of greatness
Cause right now thou has forsaken us
You should be honored by my lateness
That I would even show up to this fake shit

So go ahead go nuts, go ape shit
Especially in my pastel, my bape shit
Act like you can't tell who made this
New gospel homey take six, and take this, haters

N-n-now th-that that don't kill me
Can only make me stronger
I need you to hurry up now
Cause I can't wait much longer
I know I got to be right now
Cause I can't get much wronger 
Man I been waitin' all night now
That's how long I've been on ya

I need ya right now
I need ya right now

I don't know if you got a man or not

If you made plans or not

If God put me in your plans or not
I'm trippin', this drink got me sayin' alot
But I know that God put you in front of me
So how the hell could you front on me
There's a thousand yous
And only one of me's
I'm trippin', I'm caught up in the moment right?
'Cause it's Louis Vuitton Don night
So we goin' do everything that Kan like
Heard they'd do anything for a Klondike
Well I'd do anything for a blonde dyke
And she'll do anything for the limelight
And we'll do anything when the time's right
Ugh, baby you're makin' it 
(Harder, better, faster, stronger)


N-n-now th-that that don't kill me
Can only make me stronger
I need you to hurry up now
Cause I can't wait much longer
I know I got to be right now
Cause I can't get much wronger
Man I been waitin' all night now
That's how long I've been on ya

I need ya right now
I need ya right now

You know how long I've been on ya?
Since prince was on Apollonia
Since OJ had Isotoners
Don't act like I never told ya [x5]

(Harder, better, faster, stronger)


N-n-now th-that that don't kill me
Can only make me stronger
I need you to hurry up now
Cause I can't wait much longer
I know I got to be right now
Cause I can't get much wronger
Man I been waitin' all night now 
That's how long I've been on ya

I need ya right now
I need ya right now
I need ya right now
i need ya right now

Never over [x7]","confident, determined, passionate",0,0,0,1
0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,audio_features,3TZwjdclvWt7iPJUnMpgcs,spotify:track:3TZwjdclvWt7iPJUnMpgcs,https://api.spotify.com/v1/tracks/3TZwjdclvWt7iPJUnMpgcs,https://api.spotify.com/v1/audio-analysis/3TZwjdclvWt7iPJUnMpgcs,214947,4,Hip hop,Jump Around,House Of Pain,"Paroles de la chanson Jump Around par House of Pain
Pack It Up, Pack It In
Let Me Begin
I Came To Win
Battle Me That's A Sin
I Won't Tear The Sack Up
Punk You'd Better Back Up
Try And Play The Role And Yo The Whole Crew Will Act Up
Get Up, Stand Up, Come On!
Come On, Throw Your Hands Up
If You've Got The Feeling Jump Across The Ceiling
Muggs Is A Funk Fest, Someone's Talking Junk
Yo, I'll Bust Em In The Eye
And Then I'll Take The Punks Home
Feel It, Funk It
Amps In The Trunk

And I Got More Rhymes Than Those Cops At A Dunkin' Donuts Shops
Sure 'Nuff I Got Props From The Kids On The Hill
Plus My Mom And My Pops

Chorus

I Came To Get Down (2x)
So Get Out Your Seat And Jump Around
Jump Around (3x)
Jump Up Jump Up And Get Down.
Jump (18x)
I'll Serve Your Ass Like John Macenroe
If Your Girl Steps Up, I'm Smacking The Ho
Word To Your Moms I Came To Drop Bombs
I Got More Rhymes Than The Bible's Got Psalms
And Just Like The Prodigal Son I've Returned
Anyone Stepping To Me You'll Get Burned

Cause I Got Lyrics And You Ain't Got None
If You Come To Battle Bring A Shotgun
But If You Do You're A Fool, Cause I Duel To The Death
Tryin' To Step To Me You'll Take Your Last Breath
I Gots The Skill, Come Get Your Fill
Cause When I Shoot Ta Give, I Shoot To Kill

Chorus

I'm The Cream Of The Crop, I Rise To The Top
I Never Eat A Pig Cause A Pig Is A Cop
Or Better Yet A Terminator
Like Arnold Schwarzenegger
Try'n To Play Me Out Like As If My Name Was Sega
But I Ain't Going Out Like No Punk Bitch
Get Used To One Style And Yo I Might Switch
It Up Up And Around, Then Buck Buck You Down

Put Out Your Head Then You Wake Up In The Dawn Of The Dead
I'm Coming To Get Ya, Coming To Get Ya
Spitting Out Lyrics Homie I'll Wet Ya

Chorus
Jump (32x)

Yo, This Is Dedicated
To Joe, Da Flava, Dakota
Grab Ya Prozac, Punk","energized, confident, aggressive",0,0,0,0
0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,audio_features,648TTtYB0bH0P8Hfy0FmkL,spotify:track:648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/tracks/648TTtYB0bH0P8Hfy0FmkL,https://api.spotify.com/v1/audio-analysis/648TTtYB0bH0P8Hfy0FmkL,191973,3,Jazz,Unforgettable,Nat King Cole,"Paroles de la chanson Unforgettable par Nat King Cole
Unforgettable, that's what you are
Unforgettable though near or far
Like a song of love that clings to me
How the thought of you does things to me
Never before has someone been more

Unforgettable in every way
And forever more, that's how you'll stay
That's why, darling, it's incredible
That someone so unforgettable
Thinks that I am unforgettable too

Unforgettable in every way
And forever more, that's how you'll stay
That's why, darling, it's incredible
That someone so unforgettable

Thinks that I am unforgettable too","romantic, nostalgic, affectionate",0,0,0,0
0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,audio_features,1YQWosTIljIvxAgHWTp7KP,spotify:track:1YQWosTIljIvxAgHWTp7KP,https://api.spotify.com/v1/tracks/1YQWosTIljIvxAgHWTp7KP,https://api.spotify.com/v1/audio-analysis/1YQWosTIljIvxAgHWTp7KP,324133,5,Jazz,Take Five,The Dave Brubeck Quartet,"Won't you stop and take a little time out with me
Just take five
Stop your busy day and take the time out to see if I'm alive
Though I'm going out of my way
Just so I can pass by each day
Not a single word do we say
It's a pantomime and not a play
Still, I know our eyes often meet
I feel tingles down to my feet
When you smile, that's much too discreet
Sends me on my way
Wouldn't it be better
Not to be so polite
You could offer a light
Start a little conversation now
It's alright, just take five
Just take five
Though I'm going out of my way
Just so I can pass by each day
Not a single word do we say
It's a pantomime and not a play
Still, I know our eyes often meet
I feel tingles down to my feet
When you smile, that's much too discreet
Sends me on my way
Wouldn't it be better
Not to be so polite
You could offer a light
Start a little conversation now
It's alright, just take five
Just take five
Just take five
Just take five
Just take five","longing, hopeful, yearning",0,0,0,0
0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,audio_features,4smkJW6uzoHxGReZqqwHS5,spotify:track:4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/tracks/4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/audio-analysis/4smkJW6uzoHxGReZqqwHS5,211533,3,Jazz,I'll Be Seeing You,Billie Holiday,"[Verse 1]
I'll be seeing you
In all the old familiar places
That this heart of mine embraces
All day and through
In that small café
The park across the way
The children's carousel
The chestnut trees, the wishing well

[Verse 2]
I'll be seeing you
In every lovely summer's day
In everything that's light and gay
I'll always think of you that way
I'll find you in the morning sun
And when the night is new
I'll be looking at the moon
But I'll be seeing you

[Verse 3]
I'll be seeing you
In every lovely summer's day
In everything that's light and gay
I'll always think of you that way
I'll find you in the morning sun
And when the night is new
I'll be looking at the moon
But I'll be seeing you","nostalgic, loving, longing",0,0,0,0
0.262,0.356,0,-8.031,0,0.0303,0.613,0.0,0.175,0.426,174.176,audio_features,2IdwQxhJn9ZE4zIotcCefR,spotify:track:2IdwQxhJn9ZE4zIotcCefR,https://api.spotify.com/v1/tracks/2IdwQxhJn9ZE4zIotcCefR,https://api.spotify.com/v1/audio-analysis/2IdwQxhJn9ZE4zIotcCefR,187667,3,Jazz,Stormy Weather,Etta James,"Paroles de la chanson Stormy Weather par Etta James
Don't know why
There's no sun up in the sky
Stormy weather
Since my man and I ain?t together
Keeps raining all of the time

Oh yeah
Life is bare
Gloom and misery everywhere
Stormy weather, stormy weather
And I just can't get my poor self together
Oh I'm weary all of the time
The time, so weary all of the time

When he went away
The blues walked in and met me

Oh yeah if he stays away
Old rocking chair's gonna get me
All I do is pray
The Lord will let me
Walk in the sun once more

Oh I can't go on, can't go on, can't go on
Everything I have is gone
Stormy weather, stormy weather
Since my man and I, me and my daddy ain?t together
Keeps raining all of the time
Oh, oh, keeps raining all of the time
Oh yeah, yeah, yeah raining all of the time
Stormy stormy
Stormy weather
Yeah","sad, weary, gloom",1,0,0,1
0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,audio_features,0F845nujLVqCb0XMZCh5Pc,spotify:track:0F845nujLVqCb0XMZCh5Pc,https://api.spotify.com/v1/tracks/0F845nujLVqCb0XMZCh5Pc,https://api.spotify.com/v1/audio-analysis/0F845nujLVqCb0XMZCh5Pc,201440,4,Jazz,I Fall In Love Too Easily,Chet Baker,"I fall in love too easily
I fall in love too fast
I fall in love too terribly hard
For love to ever last
My heart should be well-schooled
'Cause I've been fooled in the past
But still I fall in love so easily
I fall in love too fast
My heart should be well-schooled
'Cause I've been fooled in the past
But still I fall in love too easily
I fall in love too fast","vulnerable, longing, insecure",0,1,0,0
0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,audio_features,78MI7mu1LV1k4IA2HzKmHe,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/tracks/78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/audio-analysis/78MI7mu1LV1k4IA2HzKmHe,185160,4,Jazz,Dream A Little Dream Of Me - Single Version,Ella Fitzgerald,"[Verse 1: Ella Fitzgerald]
Stars shining bright above you
Night breezes seem to whisper, I love you
Birds singin' in the sycamore trees
Dream a little dream of me

[Verse 2: Ella Fitzgerald]
Say nighty-night and kiss me
Just hold me tight and tell me you'll miss me
While I'm alone and blue as can be
Dream a little dream of me

[Verse 3: Louis Armstrong]
Stars fading but I linger on dear
Still craving your kiss
Now I'm longin' to linger till dawn dear
Just saying this

[Verse 4: Ella Fitzgerald]
Sweet dreams till sunbeams find you
Sweet dreams that leave all worries behind you
But in your dreams whatever they be
Dream a little dream of me

[Verse 3: Both]
Stars fading but I linger on dear
Still craving your kiss
I'm longin' to linger till dawn dear
Just saying this

[Outro: Both]
Sweet dreams till sunbeams find you
Leave the worries behind you
But in your dreams, whatever may be
You've gotta make me a promise, promise to me
You'll dream, dream a little dream of me","romantic, longing, dreamy",0,0,0,0
0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,audio_features,0E8q2Fx2XuzXCO2NSAppkR,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/tracks/0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/audio-analysis/0E8q2Fx2XuzXCO2NSAppkR,255227,4,Jazz,In A Sentimental Mood,Duke Ellington,"In A Sentimental Mood
I can see the stars come thru my room
While your loving attitude
Is like a flame that lights the gloom
On the wings of ev'ry kiss
Drift a melody so strange and sweet
In this sentimental bliss you make my
Paradise complete
Rose pearls seem to fall
It's all like a dream to call you mine
My heart's lighter thing
Since you made me this night a thing divine
In A Sentimental Mood
I'm within a world so heavenly
For I never dreamt
That you'd be loving sentimental me
In A Sentimental Mood
I can see the stars come thru my room
While your loving attitude
Is like a flame that lights the gloom
On the wings of ev'ry kiss
Drift a melody so strange and sweet
In this sentimental bliss you make my
Paradise complete
Rose pearls seem to fall
It's all like a dream to call you mine
My heart's lighter thing
Since you made me this night a thing divine
In A Sentimental Mood
I'm within a world so heavenly
For I never dreamt
That you'd be loving sentimental me","sentimental, loving, blissful",0,0,0,0
